rtt102 50,rtt102 100,rtt102 50,rtt102 100
0.046553711,0.055900054,0.046444546,0.044961081
0.046588112,0.055941361,0.046471654,0.044986276
0.04662252,0.055982677,0.046498766,0.04501148
0.046656935,0.056024001,0.046525883,0.045036691
0.046691357,0.056065333,0.046553005,0.045061909
0.046725785,0.056106673,0.046580131,0.045087135
0.04676022,0.056148021,0.046607262,0.045112368
0.046794662,0.056189378,0.046634397,0.045137609
0.04682911,0.056230741,0.046661537,0.045162858
0.046863564,0.056272113,0.046688682,0.045188114
0.046898025,0.056313492,0.046715831,0.045213378
0.046932492,0.056354879,0.046742984,0.045238649
0.046966965,0.056396272,0.046770143,0.045263928
0.047001444,0.056437674,0.046797306,0.045289214
0.047035929,0.056479082,0.046824473,0.045314508
0.04707042,0.056520497,0.046851645,0.04533981
0.047104917,0.056561919,0.046878821,0.045365119
0.047139419,0.056603348,0.046906002,0.045390436
0.047173928,0.056644784,0.046933188,0.04541576
0.047208441,0.056686227,0.046960378,0.045441092
0.047242961,0.056727677,0.046987573,0.045466431
0.047277486,0.056769133,0.047014772,0.045491778
0.047312017,0.056810597,0.047041976,0.045517132
0.047346554,0.056852067,0.047069184,0.045542495
0.047381097,0.056893544,0.047096397,0.045567864
0.047415645,0.056935029,0.047123614,0.045593242
0.0474502,0.05697652,0.047150836,0.045618627
0.04748476,0.057018019,0.047178062,0.045644019
0.047519327,0.057059526,0.047205293,0.045669419
0.0475539,0.057101039,0.047232528,0.045694827
0.047588479,0.05714256,0.047259768,0.045720242
0.047623064,0.057184089,0.047287012,0.045745665
0.047657656,0.057225626,0.047314261,0.045771096
0.047692254,0.05726717,0.047341514,0.045796534
0.047726859,0.057308722,0.047368772,0.045821979
0.047761471,0.057350282,0.047396034,0.045847433
0.047796089,0.05739185,0.047423301,0.045872894
0.047830713,0.057433426,0.047450572,0.045898362
0.047865345,0.05747501,0.047477847,0.045923838
0.047899983,0.057516602,0.047505127,0.045949322
0.047934628,0.057558202,0.047532411,0.045974813
0.04796928,0.057599811,0.0475597,0.046000312
0.048003939,0.057641428,0.047586994,0.046025819
0.048038605,0.057683053,0.047614291,0.046051333
0.048073278,0.057724687,0.047641593,0.046076855
0.048107957,0.057766329,0.0476689,0.046102385
0.048142644,0.057807979,0.047696211,0.046127922
0.048177338,0.057849638,0.047723526,0.046153467
0.048212038,0.057891305,0.047750846,0.046179019
0.048246746,0.05793298,0.04777817,0.046204579
0.048281461,0.057974664,0.047805499,0.046230147
0.048316182,0.058016357,0.047832832,0.046255722
0.048350911,0.058058058,0.047860169,0.046281305
0.048385647,0.058099767,0.047887511,0.046306896
0.048420389,0.058141484,0.047914857,0.046332494
0.048455139,0.05818321,0.047942207,0.0463581
0.048489895,0.058224944,0.047969562,0.046383714
0.048524658,0.058266686,0.047996921,0.046409335
0.048559428,0.058308436,0.048024285,0.046434964
0.048594205,0.058350194,0.048051653,0.0464606
0.048628988,0.058391961,0.048079025,0.046486244
0.048663778,0.058433735,0.048106402,0.046511896
0.048698575,0.058475517,0.048133783,0.046537556
0.048733378,0.058517308,0.048161168,0.046563223
0.048768187,0.058559105,0.048188557,0.046588898
0.048803003,0.058600911,0.048215951,0.046614581
0.048837825,0.058642724,0.04824335,0.046640271
0.048872654,0.058684544,0.048270752,0.046665969
0.048907488,0.058726372,0.048298159,0.046691674
0.048942329,0.058768207,0.04832557,0.046717387
0.048977175,0.05881005,0.048352986,0.046743108
0.049012028,0.058851899,0.048380406,0.046768837
0.049046886,0.058893756,0.04840783,0.046794573
0.04908175,0.058935619,0.048435258,0.046820317
0.04911662,0.058977489,0.048462691,0.046846069
0.049151495,0.059019365,0.048490128,0.046871828
0.049186375,0.059061249,0.048517569,0.046897595
0.049221261,0.059103138,0.048545015,0.04692337
0.049256153,0.059145034,0.048572465,0.046949152
0.049291049,0.059186937,0.048599919,0.046974943
0.049325951,0.059228845,0.048627377,0.04700074
0.049360859,0.059270761,0.04865484,0.047026546
0.049395772,0.059312683,0.048682307,0.047052359
0.04943069,0.059354611,0.048709778,0.04707818
0.049465614,0.059396546,0.048737253,0.047104009
0.049500543,0.059438488,0.048764733,0.047129845
0.049535478,0.059480437,0.048792216,0.047155689
0.049570419,0.059522392,0.048819704,0.047181541
0.049605365,0.059564354,0.048847197,0.047207401
0.049640318,0.059606324,0.048874693,0.047233268
0.049675276,0.0596483,0.048902194,0.047259143
0.049710241,0.059690284,0.048929699,0.047285026
0.049745211,0.059732275,0.048957208,0.047310916
0.049780187,0.059774273,0.048984721,0.047336814
0.04981517,0.059816279,0.049012239,0.04736272
0.049850159,0.059858292,0.04903976,0.047388634
0.049885154,0.059900313,0.049067286,0.047414555
0.049920156,0.059942342,0.049094816,0.047440484
0.049955164,0.059984378,0.049122351,0.047466421
0.049990179,0.060026422,0.049149889,0.047492365
0.0500252,0.060068474,0.049177432,0.047518318
0.050060227,0.060110533,0.049204979,0.047544278
0.050095261,0.060152601,0.04923253,0.047570245
0.050130302,0.060194676,0.049260085,0.047596221
0.050165349,0.06023676,0.049287644,0.047622204
0.050200403,0.060278851,0.049315207,0.047648195
0.050235464,0.060320951,0.049342775,0.047674194
0.050270531,0.060363058,0.049370347,0.0477002
0.050305605,0.060405173,0.049397922,0.047726215
0.050340686,0.060447297,0.049425502,0.047752237
0.050375773,0.060489428,0.049453086,0.047778266
0.050410867,0.060531568,0.049480675,0.047804304
0.050445968,0.060573715,0.049508267,0.047830349
0.050481075,0.06061587,0.049535863,0.047856402
0.050516189,0.060658034,0.049563464,0.047882463
0.05055131,0.060700205,0.049591069,0.047908532
0.050586437,0.060742384,0.049618677,0.047934608
0.05062157,0.060784571,0.04964629,0.047960692
0.05065671,0.060826765,0.049673907,0.047986784
0.050691856,0.060868968,0.049701528,0.048012884
0.050727009,0.060911178,0.049729153,0.048038992
0.050762168,0.060953395,0.049756783,0.048065107
0.050797334,0.06099562,0.049784416,0.04809123
0.050832505,0.061037853,0.049812053,0.048117361
0.050867683,0.061080093,0.049839695,0.048143499
0.050902866,0.06112234,0.04986734,0.048169646
0.050938056,0.061164594,0.04989499,0.0481958
0.050973252,0.061206855,0.049922643,0.048221962
0.051008453,0.061249124,0.049950301,0.048248132
0.05104366,0.061291399,0.049977963,0.04827431
0.051078873,0.061333681,0.050005629,0.048300495
0.051114091,0.06137597,0.050033298,0.048326688
0.051149315,0.061418265,0.050060972,0.048352889
0.051184544,0.061460567,0.05008865,0.048379098
0.051219779,0.061502875,0.050116332,0.048405315
0.051255018,0.061545189,0.050144018,0.048431539
0.051290263,0.061587509,0.050171708,0.048457771
0.051325513,0.061629836,0.050199401,0.048484011
0.051360768,0.061672169,0.050227099,0.048510259
0.051396028,0.061714507,0.050254801,0.048536515
0.051431292,0.061756852,0.050282507,0.048562779
0.051466563,0.061799203,0.050310217,0.04858905
0.051501838,0.061841559,0.050337931,0.048615329
0.051537118,0.061883923,0.050365649,0.048641616
0.051572403,0.061926292,0.050393371,0.048667911
0.051607694,0.061968668,0.050421097,0.048694213
0.05164299,0.06201105,0.050448826,0.048720524
0.051678292,0.062053438,0.05047656,0.048746842
0.051713599,0.062095833,0.050504298,0.048773168
0.051748911,0.062138235,0.05053204,0.048799502
0.051784229,0.062180643,0.050559785,0.048825844
0.051819553,0.062223059,0.050587535,0.048852194
0.051854882,0.062265481,0.050615288,0.048878551
0.051890218,0.06230791,0.050643046,0.048904917
0.051925559,0.062350346,0.050670807,0.04893129
0.051960906,0.062392789,0.050698573,0.048957671
0.051996259,0.06243524,0.050726342,0.04898406
0.052031618,0.062477698,0.050754115,0.049010457
0.052066983,0.062520163,0.050781892,0.049036861
0.052102355,0.062562635,0.050809673,0.049063274
0.052137732,0.062605115,0.050837458,0.049089694
0.052173116,0.062647603,0.050865247,0.049116122
0.052208506,0.062690097,0.05089304,0.049142558
0.052243902,0.0627326,0.050920837,0.049169002
0.052279305,0.06277511,0.050948637,0.049195454
0.052314714,0.062817627,0.050976442,0.049221913
0.052350129,0.062860153,0.05100425,0.049248381
0.052385551,0.062902685,0.051032062,0.049274856
0.052420979,0.062945226,0.051059878,0.04930134
0.052456413,0.062987774,0.051087698,0.049327831
0.052491854,0.06303033,0.051115522,0.04935433
0.052527301,0.063072893,0.05114335,0.049380836
0.052562754,0.063115464,0.051171182,0.049407351
0.052598214,0.063158043,0.051199017,0.049433874
0.05263368,0.063200629,0.051226856,0.049460404
0.052669152,0.063243222,0.0512547,0.049486943
0.052704631,0.063285823,0.051282547,0.049513489
0.052740115,0.063328432,0.051310397,0.049540043
0.052775606,0.063371048,0.051338252,0.049566605
0.052811103,0.063413671,0.051366111,0.049593175
0.052846606,0.063456301,0.051393973,0.049619753
0.052882115,0.063498939,0.051421839,0.049646339
0.05291763,0.063541584,0.051449709,0.049672933
0.05295315,0.063584235,0.051477583,0.049699534
0.052988677,0.063626894,0.051505461,0.049726144
0.053024209,0.06366956,0.051533342,0.049752761
0.053059747,0.063712232,0.051561227,0.049779386
0.053095291,0.063754912,0.051589116,0.049806019
0.05313084,0.063797597,0.051617009,0.049832661
0.053166394,0.06384029,0.051644906,0.04985931
0.053201954,0.063882988,0.051672806,0.049885966
0.053237519,0.063925694,0.05170071,0.049912631
0.053273089,0.063968405,0.051728618,0.049939304
0.053308665,0.064011122,0.05175653,0.049965985
0.053344245,0.064053845,0.051784445,0.049992673
0.05337983,0.064096574,0.051812365,0.05001937
0.05341542,0.064139309,0.051840288,0.050046074
0.053451014,0.06418205,0.051868215,0.050072787
0.053486614,0.064224796,0.051896145,0.050099507
0.053522218,0.064267548,0.051924079,0.050126235
0.053557827,0.064310306,0.051952017,0.050152971
0.05359344,0.064353069,0.051979959,0.050179716
0.053629059,0.064395838,0.052007905,0.050206468
0.053664682,0.064438613,0.052035854,0.050233228
0.05370031,0.064481394,0.052063807,0.050259996
0.053735943,0.064524181,0.052091764,0.050286771
0.053771581,0.064566973,0.052119724,0.050313555
0.053807225,0.064609772,0.052147688,0.050340347
0.053842873,0.064652577,0.052175656,0.050367147
0.053878527,0.064695389,0.052203628,0.050393954
0.053914185,0.064738206,0.052231603,0.05042077
0.05394985,0.06478103,0.052259582,0.050447594
0.053985519,0.064823861,0.052287565,0.050474425
0.054021194,0.064866698,0.052315551,0.050501265
0.054056875,0.064909542,0.052343541,0.050528112
0.054092561,0.064952393,0.052371535,0.050554967
0.054128253,0.06499525,0.052399532,0.050581831
0.054163951,0.065038115,0.052427533,0.050608702
0.054199655,0.065080986,0.052455538,0.050635581
0.054235364,0.065123864,0.052483547,0.050662469
0.054271079,0.06516675,0.052511559,0.050689364
0.0543068,0.065209642,0.052539574,0.050716267
0.054342528,0.065252542,0.052567594,0.050743178
0.054378261,0.065295448,0.052595617,0.050770097
0.054414,0.065338362,0.052623644,0.050797024
0.054449745,0.065381284,0.052651674,0.05082396
0.054485496,0.065424212,0.052679708,0.050850903
0.054521253,0.065467148,0.052707746,0.050877854
0.054557016,0.065510091,0.052735787,0.050904813
0.054592785,0.065553041,0.052763832,0.05093178
0.054628561,0.065595998,0.05279188,0.050958755
0.054664342,0.065638963,0.052819933,0.050985738
0.054700129,0.065681935,0.052847988,0.051012729
0.054735923,0.065724914,0.052876048,0.051039728
0.054771722,0.065767901,0.052904111,0.051066735
0.054807527,0.065810894,0.052932177,0.05109375
0.054843339,0.065853895,0.052960248,0.051120773
0.054879156,0.065896902,0.052988321,0.051147804
0.054914979,0.065939917,0.053016399,0.051174843
0.054950807,0.065982939,0.05304448,0.05120189
0.054986642,0.066025967,0.053072564,0.051228945
0.055022482,0.066069003,0.053100652,0.051256008
0.055058328,0.066112045,0.053128744,0.051283079
0.055094179,0.066155094,0.053156839,0.051310158
0.055130036,0.066198149,0.053184938,0.051337245
0.055165898,0.066241211,0.053213041,0.05136434
0.055201766,0.066284279,0.053241147,0.051391443
0.055237639,0.066327354,0.053269256,0.051418554
0.055273517,0.066370435,0.053297369,0.051445674
0.0553094,0.066413522,0.053325486,0.051472801
0.055345288,0.066456615,0.053353606,0.051499936
0.055381182,0.066499714,0.05338173,0.051527079
0.05541708,0.066542819,0.053409857,0.05155423
0.055452983,0.06658593,0.053437988,0.05158139
0.05548889,0.066629046,0.053466122,0.051608557
0.055524802,0.066672168,0.05349426,0.051635732
0.055560719,0.066715295,0.053522402,0.051662916
0.05559664,0.066758427,0.053550546,0.051690107
0.055632565,0.066801565,0.053578695,0.051717307
0.055668495,0.066844708,0.053606847,0.051744514
0.055704429,0.066887856,0.053635002,0.05177173
0.055740368,0.06693101,0.053663161,0.051798953
0.055776311,0.066974169,0.053691324,0.051826185
0.055812259,0.067017334,0.053719489,0.051853424
0.055848211,0.067060504,0.053747659,0.051880672
0.055884168,0.06710368,0.053775832,0.051907928
0.05592013,0.067146861,0.053804008,0.051935192
0.055956096,0.067190048,0.053832188,0.051962464
0.055992068,0.067233241,0.053860371,0.051989743
0.056028044,0.06727644,0.053888558,0.052017031
0.056064025,0.067319644,0.053916748,0.052044328
0.056100012,0.067362855,0.053944942,0.052071632
0.056136003,0.067406072,0.053973139,0.052098944
0.056172,0.067449295,0.05400134,0.052126264
0.056208002,0.067492525,0.054029544,0.052153592
0.056244009,0.067535761,0.054057752,0.052180929
0.056280021,0.067579003,0.054085963,0.052208273
0.056316039,0.067622252,0.054114177,0.052235626
0.056352063,0.067665508,0.054142395,0.052262986
0.056388092,0.06770877,0.054170616,0.052290355
0.056424126,0.067752039,0.054198841,0.052317732
0.056460167,0.067795314,0.054227069,0.052345117
0.056496213,0.067838597,0.054255301,0.052372509
0.056532264,0.067881886,0.054283536,0.05239991
0.056568321,0.067925182,0.054311774,0.052427319
0.056604384,0.067968485,0.054340016,0.052454737
0.056640453,0.068011795,0.054368261,0.052482162
0.056676527,0.068055111,0.05439651,0.052509595
0.056712608,0.068098435,0.054424762,0.052537037
0.056748693,0.068141765,0.054453017,0.052564486
0.056784785,0.068185103,0.054481276,0.052591944
0.056820883,0.068228447,0.054509538,0.05261941
0.056856986,0.068271798,0.054537804,0.052646883
0.056893095,0.068315156,0.054566072,0.052674365
0.056929209,0.068358521,0.054594345,0.052701855
0.056965329,0.068401892,0.05462262,0.052729353
0.057001455,0.068445271,0.0546509,0.05275686
0.057037586,0.068488656,0.054679182,0.052784374
0.057073723,0.068532047,0.054707468,0.052811896
0.057109866,0.068575446,0.054735757,0.052839427
0.057146013,0.068618851,0.054764049,0.052866966
0.057182167,0.068662262,0.054792345,0.052894512
0.057218325,0.068705679,0.054820644,0.052922067
0.057254489,0.068749103,0.054848947,0.05294963
0.057290658,0.068792534,0.054877253,0.052977201
0.057326832,0.06883597,0.054905562,0.053004781
0.057363012,0.068879413,0.054933874,0.053032368
0.057399196,0.068922861,0.05496219,0.053059963
0.057435385,0.068966316,0.054990509,0.053087567
0.057471579,0.069009776,0.055018832,0.053115179
0.057507777,0.069053242,0.055047158,0.053142799
0.057543981,0.069096713,0.055075487,0.053170427
0.057580189,0.06914019,0.055103819,0.053198063
0.057616401,0.069183672,0.055132155,0.053225707
0.057652618,0.06922716,0.055160494,0.05325336
0.057688839,0.069270652,0.055188836,0.05328102
0.057725064,0.06931415,0.055217182,0.053308689
0.057761293,0.069357653,0.055245531,0.053336366
0.057797527,0.06940116,0.055273883,0.053364051
0.057833764,0.069444673,0.055302239,0.053391744
0.057870006,0.06948819,0.055330597,0.053419445
0.057906252,0.069531713,0.055358959,0.053447154
0.057942502,0.069575241,0.055387325,0.053474872
0.057978756,0.069618773,0.055415693,0.053502598
0.058015015,0.069662311,0.055444065,0.053530331
0.058051278,0.069705854,0.05547244,0.053558073
0.058087545,0.069749403,0.055500818,0.053585824
0.058123817,0.069792956,0.0555292,0.053613582
0.058160094,0.069836515,0.055557585,0.053641348
0.058196375,0.06988008,0.055585973,0.053669123
0.05823266,0.069923651,0.055614364,0.053696906
0.058268951,0.069967227,0.055642759,0.053724697
0.058305246,0.070010809,0.055671157,0.053752496
0.058341547,0.070054396,0.055699558,0.053780303
0.058377852,0.07009799,0.055727962,0.053808119
0.058414162,0.07014159,0.055756369,0.053835942
0.058450477,0.070185196,0.05578478,0.053863774
0.058486798,0.070228808,0.055813194,0.053891614
0.058523123,0.070272426,0.055841611,0.053919462
0.058559454,0.070316051,0.055870031,0.053947319
0.05859579,0.070359682,0.055898455,0.053975183
0.058632132,0.070403319,0.055926881,0.054003056
0.058668479,0.070446963,0.055955311,0.054030937
0.058704831,0.070490613,0.055983744,0.054058826
0.058741189,0.07053427,0.056012181,0.054086723
0.058777552,0.070577933,0.05604062,0.054114629
0.05881392,0.070621603,0.056069063,0.054142542
0.058850294,0.070665279,0.056097509,0.054170464
0.058886674,0.070708962,0.056125958,0.054198394
0.058923058,0.070752652,0.05615441,0.054226332
0.058959449,0.070796348,0.056182865,0.054254279
0.058995845,0.07084005,0.056211324,0.054282233
0.059032246,0.070883759,0.056239786,0.054310196
0.059068652,0.070927475,0.05626825,0.054338167
0.059105064,0.070971197,0.056296718,0.054366146
0.059141482,0.071014925,0.056325189,0.054394134
0.059177904,0.07105866,0.056353664,0.054422129
0.059214332,0.071102401,0.056382141,0.054450133
0.059250766,0.071146149,0.056410622,0.054478145
0.059287204,0.071189903,0.056439105,0.054506165
0.059323648,0.071233662,0.056467592,0.054534194
0.059360096,0.071277429,0.056496082,0.05456223
0.05939655,0.071321201,0.056524575,0.054590275
0.059433009,0.071364979,0.056553072,0.054618328
0.059469472,0.071408763,0.056581571,0.05464639
0.059505941,0.071452553,0.056610073,0.054674459
0.059542414,0.071496348,0.056638579,0.054702537
0.059578892,0.071540149,0.056667088,0.054730623
0.059615375,0.071583956,0.056695599,0.054758717
0.059651862,0.071627768,0.056724114,0.054786819
0.059688353,0.071671586,0.056752632,0.05481493
0.059724849,0.071715408,0.056781153,0.054843049
0.059761349,0.071759236,0.056809677,0.054871176
0.059797854,0.071803069,0.056838205,0.054899311
0.059834362,0.071846907,0.056866735,0.054927455
0.059870875,0.07189075,0.056895268,0.054955607
0.059907391,0.071934597,0.056923805,0.054983767
0.059943911,0.071978449,0.056952344,0.055011935
0.059980435,0.072022305,0.056980887,0.055040112
0.060016963,0.072066166,0.057009433,0.055068296
0.060053495,0.072110032,0.057037981,0.055096489
0.06009003,0.072153902,0.057066533,0.055124691
0.06012657,0.072197778,0.057095088,0.0551529
0.060163113,0.072241657,0.057123646,0.055181118
0.060199661,0.072285542,0.057152207,0.055209344
0.060236212,0.072329432,0.057180771,0.055237578
0.060272768,0.072373326,0.057209338,0.055265821
0.060309328,0.072417226,0.057237908,0.055294071
0.060345892,0.07246113,0.057266481,0.05532233
0.06038246,0.07250504,0.057295057,0.055350598
0.060419033,0.072548955,0.057323636,0.055378873
0.06045561,0.072592876,0.057352218,0.055407157
0.060492192,0.072636802,0.057380803,0.055435449
0.060528779,0.072680733,0.057409392,0.055463749
0.06056537,0.072724671,0.057437983,0.055492058
0.060601966,0.072768613,0.057466577,0.055520375
0.060638567,0.072812562,0.057495174,0.0555487
0.060675172,0.072856517,0.057523775,0.055577033
0.060711783,0.072900477,0.057552378,0.055605375
0.060748398,0.072944443,0.057580984,0.055633725
0.060785019,0.072988415,0.057609593,0.055662083
0.060821644,0.073032394,0.057638205,0.055690449
0.060858275,0.073076378,0.057666821,0.055718824
0.06089491,0.073120369,0.057695439,0.055747207
0.060931551,0.073164365,0.05772406,0.055775598
0.060968197,0.073208368,0.057752684,0.055803998
0.061004848,0.073252377,0.057781311,0.055832406
0.061041504,0.073296393,0.057809941,0.055860822
0.061078166,0.073340414,0.057838574,0.055889246
0.061114832,0.073384442,0.05786721,0.055917679
0.061151504,0.073428476,0.057895849,0.05594612
0.061188181,0.073472516,0.057924491,0.055974569
0.061224863,0.073516562,0.057953136,0.056003027
0.06126155,0.073560615,0.057981784,0.056031493
0.061298243,0.073604673,0.058010434,0.056059967
0.06133494,0.073648738,0.058039088,0.05608845
0.061371643,0.073692809,0.058067745,0.05611694
0.06140835,0.073736886,0.058096404,0.05614544
0.061445062,0.073780968,0.058125067,0.056173947
0.06148178,0.073825057,0.058153732,0.056202463
0.061518502,0.073869151,0.0581824,0.056230987
0.061555229,0.073913252,0.058211072,0.056259519
0.061591961,0.073957358,0.058239746,0.056288059
0.061628697,0.074001469,0.058268423,0.056316608
0.061665438,0.074045586,0.058297103,0.056345166
0.061702184,0.074089709,0.058325786,0.056373731
0.061738934,0.074133837,0.058354472,0.056402305
0.061775689,0.074177971,0.05838316,0.056430887
0.061812448,0.074222109,0.058411852,0.056459478
0.061849211,0.074266253,0.058440546,0.056488076
0.061885978,0.074310402,0.058469244,0.056516683
0.06192275,0.074354555,0.058497944,0.056545299
0.061959525,0.074398714,0.058526647,0.056573923
0.061996305,0.074442877,0.058555353,0.056602555
0.062033088,0.074487044,0.058584062,0.056631195
0.062069875,0.074531216,0.058612774,0.056659844
0.062106665,0.074575393,0.058641489,0.056688501
0.062143459,0.074619573,0.058670206,0.056717166
0.062180257,0.074663758,0.058698927,0.05674584
0.062217058,0.074707948,0.05872765,0.056774522
0.062253862,0.074752141,0.058756376,0.056803212
0.062290671,0.074796339,0.058785105,0.056831911
0.062327483,0.074840541,0.058813837,0.056860618
0.062364298,0.074884748,0.058842571,0.056889334
0.062401118,0.074928959,0.058871309,0.056918057
0.062437941,0.074973175,0.058900049,0.056946789
0.062474768,0.075017395,0.058928792,0.05697553
0.062511599,0.07506162,0.058957538,0.057004279
0.062548434,0.07510585,0.058986287,0.057033036
0.062585273,0.075150085,0.059015039,0.057061801
0.062622116,0.075194324,0.059043793,0.057090575
0.062658963,0.075238569,0.059072551,0.057119357
0.062695815,0.075282819,0.059101311,0.057148148
0.062732671,0.075327074,0.059130074,0.057176946
0.062769531,0.075371334,0.059158839,0.057205754
0.062806396,0.0754156,0.059187608,0.057234569
0.062843265,0.075459871,0.059216379,0.057263393
0.062880139,0.075504148,0.059245154,0.057292225
0.062917017,0.07554843,0.05927393,0.057321066
0.062953901,0.075592718,0.05930271,0.057349915
0.062990789,0.075637011,0.059331493,0.057378772
0.063027681,0.07568131,0.059360278,0.057407638
0.063064579,0.075725615,0.059389066,0.057436512
0.063101481,0.075769926,0.059417857,0.057465395
0.063138388,0.075814242,0.059446651,0.057494285
0.0631753,0.075858565,0.059475447,0.057523185
0.063212217,0.075902893,0.059504247,0.057552092
0.063249139,0.075947227,0.059533049,0.057581008
0.063286066,0.075991567,0.059561853,0.057609932
0.063322997,0.076035913,0.059590661,0.057638865
0.063359934,0.076080265,0.059619471,0.057667806
0.063396875,0.076124623,0.059648284,0.057696755
0.063433821,0.076168986,0.0596771,0.057725713
0.063470772,0.076213355,0.059705919,0.057754679
0.063507728,0.076257731,0.05973474,0.057783654
0.063544689,0.076302111,0.059763564,0.057812637
0.063581655,0.076346498,0.059792391,0.057841628
0.063618625,0.07639089,0.05982122,0.057870628
0.0636556,0.076435288,0.059850052,0.057899636
0.063692579,0.076479692,0.059878887,0.057928653
0.063729563,0.076524101,0.059907725,0.057957678
0.063766552,0.076568515,0.059936566,0.057986711
0.063803545,0.076612935,0.059965409,0.058015752
0.063840543,0.076657361,0.059994255,0.058044803
0.063877545,0.076701791,0.060023103,0.058073861
0.063914551,0.076746227,0.060051954,0.058102928
0.063951562,0.076790667,0.060080808,0.058132003
0.063988577,0.076835113,0.060109665,0.058161087
0.064025595,0.076879563,0.060138525,0.058190179
0.064062618,0.076924019,0.060167387,0.058219279
0.064099645,0.076968479,0.060196252,0.058248388
0.064136675,0.077012943,0.060225119,0.058277505
0.064173709,0.077057412,0.060253989,0.058306631
0.064210747,0.077101886,0.060282862,0.058335765
0.064247788,0.077146363,0.060311738,0.058364908
0.064284833,0.077190845,0.060340616,0.058394059
0.064321881,0.077235331,0.060369497,0.058423218
0.064358932,0.077279821,0.06039838,0.058452386
0.064395987,0.077324314,0.060427267,0.058481562
0.064433045,0.077368812,0.060456156,0.058510746
0.064470106,0.077413313,0.060485047,0.058539939
0.064507171,0.077457819,0.060513942,0.058569141
0.064544239,0.077502329,0.060542838,0.05859835
0.06458131,0.077546842,0.060571738,0.058627569
0.064618385,0.07759136,0.06060064,0.058656795
0.064655463,0.077635882,0.060629545,0.05868603
0.064692545,0.077680409,0.060658453,0.058715274
0.064729631,0.07772494,0.060687363,0.058744526
0.06476672,0.077769475,0.060716276,0.058773786
0.064803813,0.077814015,0.060745191,0.058803055
0.06484091,0.077858559,0.060774109,0.058832332
0.064878011,0.077903108,0.06080303,0.058861618
0.064915116,0.077947662,0.060831953,0.058890912
0.064952225,0.077992221,0.060860879,0.058920214
0.064989338,0.078036785,0.060889808,0.058949525
0.065026455,0.078081354,0.060918739,0.058978845
0.065063577,0.078125928,0.060947673,0.059008172
0.065100702,0.078170507,0.060976609,0.059037509
0.065137833,0.078215091,0.061005548,0.059066853
0.065174967,0.078259681,0.06103449,0.059096206
0.065212106,0.078304276,0.061063434,0.059125568
0.06524925,0.078348876,0.061092381,0.059154938
0.065286398,0.078393482,0.061121331,0.059184317
0.065323551,0.078438093,0.061150283,0.059213703
0.065360708,0.07848271,0.061179237,0.059243099
0.06539787,0.078527333,0.061208195,0.059272503
0.065435036,0.078571961,0.061237154,0.059301915
0.065472207,0.078616594,0.061266117,0.059331336
0.065509383,0.078661233,0.061295082,0.059360765
0.065546563,0.078705878,0.061324049,0.059390202
0.065583748,0.078750528,0.061353019,0.059419648
0.065620938,0.078795183,0.061381992,0.059449103
0.065658132,0.078839845,0.061410967,0.059478566
0.065695331,0.078884511,0.061439945,0.059508037
0.065732534,0.078929183,0.061468926,0.059537517
0.065769742,0.078973861,0.061497909,0.059567006
0.065806954,0.079018544,0.061526894,0.059596502
0.065844171,0.079063233,0.061555882,0.059626008
0.065881392,0.079107926,0.061584873,0.059655522
0.065918618,0.079152625,0.061613866,0.059685044
0.065955848,0.07919733,0.061642862,0.059714574
0.065993082,0.079242039,0.06167186,0.059744114
0.066030321,0.079286753,0.061700861,0.059773661
0.066067563,0.079331473,0.061729864,0.059803217
0.06610481,0.079376197,0.06175887,0.059832782
0.066142061,0.079420926,0.061787878,0.059862355
0.066179316,0.07946566,0.061816889,0.059891936
0.066216574,0.079510399,0.061845903,0.059921526
0.066253837,0.079555142,0.061874919,0.059951125
0.066291103,0.079599889,0.061903937,0.059980732
0.066328373,0.079644641,0.061932958,0.060010347
0.066365646,0.079689398,0.061961982,0.060039971
0.066402923,0.079734158,0.061991008,0.060069604
0.066440203,0.079778922,0.062020036,0.060099245
0.066477486,0.079823691,0.062049067,0.060128894
0.066514773,0.079868463,0.062078101,0.060158552
0.066552062,0.079913239,0.062107137,0.060188218
0.066589355,0.079958018,0.062136175,0.060217893
0.066626651,0.080002801,0.062165216,0.060247576
0.06666395,0.080047588,0.06219426,0.060277268
0.066701251,0.080092378,0.062223306,0.060306968
0.066738556,0.080137172,0.062252354,0.060336677
0.066775864,0.08018197,0.062281405,0.060366395
0.066813175,0.080226772,0.062310459,0.06039612
0.066850489,0.080271577,0.062339514,0.060425855
0.066887807,0.080316387,0.062368573,0.060455597
0.066925128,0.0803612,0.062397634,0.060485349
0.066962452,0.080406017,0.062426697,0.060515108
0.06699978,0.080450839,0.062455763,0.060544877
0.067037111,0.080495665,0.062484831,0.060574654
0.067074446,0.080540495,0.062513902,0.060604439
0.067111784,0.080585329,0.062542975,0.060634233
0.067149127,0.080630168,0.06257205,0.060664035
0.067186473,0.080675012,0.062601128,0.060693846
0.067223823,0.08071986,0.062630209,0.060723665
0.067261177,0.080764713,0.062659292,0.060753493
0.067298534,0.080809571,0.062688377,0.060783329
0.067335896,0.080854433,0.062717465,0.060813174
0.067373262,0.080899301,0.062746555,0.060843027
0.067410632,0.080944173,0.062775648,0.060872889
0.067448007,0.080989051,0.062804743,0.06090276
0.067485385,0.081033933,0.06283384,0.060932639
