cib1 50,cib1 100,cib1 50,cib1 100
0.000786051,0.00094391,0.009332439,0.008417591
0.00079119,0.00095008,0.009341239,0.008429188
0.000796346,0.000956272,0.009350043,0.008440791
0.000801521,0.000962485,0.009358851,0.0084524
0.000806713,0.00096872,0.009367665,0.008464015
0.000811923,0.000974977,0.009376482,0.008475635
0.000817151,0.000981255,0.009385304,0.008487262
0.000822398,0.000987554,0.009394131,0.008498894
0.000827662,0.000993876,0.009402962,0.008510531
0.000832944,0.001000219,0.009411797,0.008522175
0.000838244,0.001006583,0.009420637,0.008533824
0.000843563,0.001012969,0.009429481,0.00854548
0.000848899,0.001019377,0.00943833,0.00855714
0.000854253,0.001025806,0.009447184,0.008568807
0.000859625,0.001032257,0.009456041,0.008580479
0.000865015,0.001038729,0.009464904,0.008592158
0.000870423,0.001045223,0.00947377,0.008603841
0.000875849,0.001051738,0.009482642,0.008615531
0.000881292,0.001058274,0.009491517,0.008627226
0.000886754,0.001064833,0.009500398,0.008638927
0.000892233,0.001071412,0.009509282,0.008650634
0.00089773,0.001078013,0.009518172,0.008662347
0.000903244,0.001084635,0.009527065,0.008674065
0.000908777,0.001091278,0.009535964,0.008685789
0.000914327,0.001097942,0.009544866,0.008697518
0.000919894,0.001104627,0.009553773,0.008709254
0.000925479,0.001111334,0.009562685,0.008720995
0.000931081,0.001118061,0.009571601,0.008732741
0.000936701,0.001124809,0.009580522,0.008744494
0.000942338,0.001131578,0.009589447,0.008756252
0.000947992,0.001138368,0.009598377,0.008768015
0.000953664,0.001145178,0.009607311,0.008779785
0.000959353,0.001152009,0.00961625,0.00879156
0.000965058,0.00115886,0.009625193,0.008803341
0.000970781,0.001165732,0.009634141,0.008815127
0.000976521,0.001172624,0.009643093,0.008826919
0.000982277,0.001179536,0.00965205,0.008838717
0.00098805,0.001186469,0.009661011,0.00885052
0.00099384,0.001193421,0.009669977,0.008862329
0.000999647,0.001200394,0.009678947,0.008874144
0.00100547,0.001207386,0.009687922,0.008885964
0.00101131,0.001214399,0.009696902,0.00889779
0.001017167,0.001221432,0.009705886,0.008909622
0.001023041,0.001228485,0.009714874,0.008921459
0.001028931,0.001235558,0.009723867,0.008933302
0.001034838,0.001242651,0.009732865,0.00894515
0.001040762,0.001249765,0.009741867,0.008957004
0.001046703,0.001256898,0.009750873,0.008968864
0.001052661,0.001264052,0.009759885,0.008980729
0.001058636,0.001271227,0.0097689,0.0089926
0.001064628,0.001278422,0.009777921,0.009004476
0.001070637,0.001285638,0.009786945,0.009016358
0.001076663,0.001292874,0.009795975,0.009028246
0.001082706,0.001300131,0.009805009,0.009040139
0.001088767,0.001307408,0.009814047,0.009052038
0.001094845,0.001314707,0.00982309,0.009063942
0.00110094,0.001322026,0.009832138,0.009075852
0.001107053,0.001329366,0.00984119,0.009087767
0.001113183,0.001336727,0.009850246,0.009099688
0.00111933,0.001344108,0.009859308,0.009111615
0.001125495,0.001351511,0.009868373,0.009123547
0.001131678,0.001358935,0.009877444,0.009135485
0.001137878,0.00136638,0.009886519,0.009147428
0.001144095,0.001373846,0.009895598,0.009159377
0.00115033,0.001381333,0.009904682,0.009171331
0.001156583,0.001388841,0.009913771,0.009183291
0.001162853,0.00139637,0.009922864,0.009195256
0.001169141,0.001403921,0.009931962,0.009207227
0.001175447,0.001411492,0.009941064,0.009219204
0.00118177,0.001419085,0.009950171,0.009231186
0.00118811,0.001426699,0.009959282,0.009243173
0.001194469,0.001434334,0.009968399,0.009255166
0.001200845,0.00144199,0.009977519,0.009267165
0.001207238,0.001449667,0.009986645,0.009279169
0.001213649,0.001457365,0.009995774,0.009291178
0.001220077,0.001465084,0.010004909,0.009303193
0.001226523,0.001472824,0.010014048,0.009315214
0.001232987,0.001480586,0.010023191,0.00932724
0.001239468,0.001488368,0.01003234,0.009339271
0.001245966,0.001496171,0.010041492,0.009351308
0.001252482,0.001503995,0.01005065,0.009363351
0.001259015,0.00151184,0.010059812,0.009375398
0.001265565,0.001519705,0.010068979,0.009387452
0.001272133,0.001527592,0.01007815,0.009399511
0.001278718,0.001535498,0.010087326,0.009411575
0.001285319,0.001543426,0.010096506,0.009423645
0.001291938,0.001551374,0.010105691,0.00943572
0.001298574,0.001559342,0.010114881,0.0094478
0.001305227,0.001567331,0.010124075,0.009459886
0.001311897,0.00157534,0.010133274,0.009471978
0.001318584,0.001583369,0.010142477,0.009484075
0.001325287,0.001591419,0.010151686,0.009496177
0.001332008,0.001599488,0.010160898,0.009508285
0.001338744,0.001607578,0.010170116,0.009520398
0.001345498,0.001615687,0.010179338,0.009532517
0.001352267,0.001623816,0.010188564,0.009544641
0.001359054,0.001631965,0.010197796,0.009556771
0.001365856,0.001640133,0.010207031,0.009568905
0.001372675,0.001648321,0.010216272,0.009581046
0.00137951,0.001656529,0.010225517,0.009593191
0.001386361,0.001664756,0.010234767,0.009605343
0.001393229,0.001673002,0.010244021,0.009617499
0.001400113,0.001681268,0.01025328,0.009629661
0.001407013,0.001689554,0.010262544,0.009641828
0.00141393,0.001697859,0.010271812,0.009654001
0.001420863,0.001706184,0.010281085,0.009666179
0.001427812,0.001714529,0.010290363,0.009678362
0.001434778,0.001722893,0.010299645,0.009690551
0.00144176,0.001731278,0.010308932,0.009702745
0.001448759,0.001739682,0.010318224,0.009714945
0.001455775,0.001748106,0.01032752,0.00972715
0.001462807,0.00175655,0.010336821,0.00973936
0.001469856,0.001765014,0.010346126,0.009751576
0.001476921,0.001773498,0.010355437,0.009763796
0.001484004,0.001782003,0.010364752,0.009776023
0.001491103,0.001790527,0.010374071,0.009788254
0.001498219,0.001799072,0.010383395,0.009800491
0.001505352,0.001807637,0.010392724,0.009812734
0.001512502,0.001816223,0.010402058,0.009824981
0.001519668,0.001824828,0.010411396,0.009837234
0.001526852,0.001833455,0.010420739,0.009849493
0.001534053,0.001842101,0.010430086,0.009861756
0.001541271,0.001850769,0.010439439,0.009874025
0.001548506,0.001859456,0.010448795,0.009886299
0.001555758,0.001868165,0.010458157,0.009898579
0.001563028,0.001876893,0.010467523,0.009910864
0.001570314,0.001885643,0.010476894,0.009923154
0.001577618,0.001894413,0.01048627,0.009935449
0.001584938,0.001903203,0.01049565,0.00994775
0.001592276,0.001912014,0.010505035,0.009960056
0.001599631,0.001920846,0.010514425,0.009972368
0.001607003,0.001929698,0.010523819,0.009984684
0.001614392,0.001938571,0.010533218,0.009997006
0.001621798,0.001947464,0.010542622,0.010009333
0.001629221,0.001956378,0.010552031,0.010021666
0.001636662,0.001965312,0.010561444,0.010034003
0.001644119,0.001974267,0.010570862,0.010046346
0.001651593,0.001983242,0.010580284,0.010058695
0.001659085,0.001992237,0.010589712,0.010071048
0.001666593,0.002001253,0.010599144,0.010083407
0.001674118,0.002010289,0.01060858,0.010095771
0.00168166,0.002019345,0.010618022,0.01010814
0.001689219,0.002028421,0.010627468,0.010120515
0.001696794,0.002037518,0.010636919,0.010132895
0.001704386,0.002046634,0.010646374,0.01014528
0.001711995,0.002055771,0.010655835,0.01015767
0.001719621,0.002064927,0.0106653,0.010170065
0.001727263,0.002074104,0.010674769,0.010182466
0.001734921,0.0020833,0.010684244,0.010194872
0.001742596,0.002092516,0.010693723,0.010207283
0.001750287,0.002101751,0.010703207,0.010219699
0.001757994,0.002111006,0.010712695,0.010232121
0.001765718,0.00212028,0.010722189,0.010244548
0.001773458,0.002129574,0.010731687,0.01025698
0.001781214,0.002138887,0.01074119,0.010269417
0.001788985,0.002148219,0.010750697,0.010281859
0.001796773,0.002157571,0.01076021,0.010294307
0.001804577,0.002166941,0.010769727,0.01030676
0.001812396,0.00217633,0.010779248,0.010319218
0.001820231,0.002185739,0.010788775,0.010331681
0.001828082,0.002195166,0.010798306,0.010344149
0.001835949,0.002204612,0.010807842,0.010356623
0.001843831,0.002214077,0.010817383,0.010369101
0.001851729,0.002223561,0.010826929,0.010381585
0.001859643,0.002233064,0.010836479,0.010394074
0.001867573,0.002242586,0.010846034,0.010406569
0.001875519,0.002252127,0.010855594,0.010419068
0.001883481,0.002261688,0.010865158,0.010431572
0.001891459,0.002271267,0.010874727,0.010444082
0.001899453,0.002280866,0.010884302,0.010456597
0.001907463,0.002290484,0.01089388,0.010469117
0.001915489,0.002300122,0.010903464,0.010481642
0.001923531,0.002309779,0.010913052,0.010494172
0.00193159,0.002319455,0.010922645,0.010506708
0.001939664,0.002329152,0.010932243,0.010519248
0.001947755,0.002338867,0.010941846,0.010531794
0.001955863,0.002348602,0.010951453,0.010544345
0.001963987,0.002358357,0.010961066,0.010556901
0.001972127,0.002368132,0.010970683,0.010569462
0.001980284,0.002377927,0.010980304,0.010582028
0.001988457,0.002387741,0.010989931,0.010594599
0.001996647,0.002397575,0.010999562,0.010607176
0.002004853,0.002407429,0.011009198,0.010619757
0.002013076,0.002417303,0.011018839,0.010632344
0.002021316,0.002427197,0.011028485,0.010644936
0.002029572,0.00243711,0.011038136,0.010657533
0.002037844,0.002447044,0.011047791,0.010670134
0.002046134,0.002456998,0.011057451,0.010682741
0.00205444,0.002466971,0.011067116,0.010695354
0.002062762,0.002476965,0.011076786,0.010707971
0.002071101,0.002486978,0.01108646,0.010720593
0.002079457,0.002497012,0.011096139,0.01073322
0.002087829,0.002507065,0.011105823,0.010745853
0.002096218,0.002517138,0.011115512,0.01075849
0.002104624,0.002527231,0.011125206,0.010771133
0.002113046,0.002537344,0.011134905,0.010783781
0.002121484,0.002547477,0.011144608,0.010796433
0.002129939,0.00255763,0.011154316,0.010809091
0.002138411,0.002567802,0.011164029,0.010821754
0.002146898,0.002577994,0.011173747,0.010834422
0.002155403,0.002588205,0.011183469,0.010847095
0.002163923,0.002598437,0.011193197,0.010859773
0.00217246,0.002608688,0.011202929,0.010872456
0.002181013,0.002618958,0.011212666,0.010885144
0.002189582,0.002629248,0.011222408,0.010897837
0.002198168,0.002639557,0.011232155,0.010910535
0.002206769,0.002649885,0.011241906,0.010923238
0.002215386,0.002660233,0.011251662,0.010935947
0.00222402,0.002670599,0.011261424,0.01094866
0.002232669,0.002680985,0.01127119,0.010961378
0.002241334,0.00269139,0.011280961,0.010974101
0.002250015,0.002701814,0.011290736,0.01098683
0.002258711,0.002712256,0.011300517,0.010999563
0.002267424,0.002722718,0.011310302,0.011012301
0.002276151,0.002733198,0.011320092,0.011025045
0.002284894,0.002743696,0.011329887,0.011037793
0.002293653,0.002754213,0.011339687,0.011050546
0.002302427,0.002764748,0.011349492,0.011063305
0.002311216,0.002775302,0.011359302,0.011076068
0.00232002,0.002785874,0.011369116,0.011088836
0.002328839,0.002796465,0.011378936,0.01110161
0.002337674,0.002807073,0.01138876,0.011114388
0.002346524,0.0028177,0.011398589,0.011127171
0.00235539,0.002828345,0.011408423,0.01113996
0.00236427,0.002839009,0.011418261,0.011152753
0.002373167,0.002849691,0.011428105,0.011165551
0.002382078,0.002860392,0.011437954,0.011178354
0.002391005,0.002871111,0.011447807,0.011191162
0.002399947,0.002881849,0.011457665,0.011203975
0.002408905,0.002892605,0.011467528,0.011216794
0.002417878,0.00290338,0.011477396,0.011229617
0.002426867,0.002914174,0.011487269,0.011242445
0.002435872,0.002924987,0.011497147,0.011255278
0.002444893,0.002935818,0.011507029,0.011268115
0.002453929,0.002946669,0.011516917,0.011280958
0.002462981,0.002957538,0.011526809,0.011293806
0.002472048,0.002968426,0.011536707,0.011306659
0.002481132,0.002979334,0.011546609,0.011319516
0.002490232,0.00299026,0.011556516,0.011332379
0.002499347,0.003001206,0.011566428,0.011345247
0.002508479,0.003012171,0.011576344,0.011358119
0.002517626,0.003023155,0.011586266,0.011370996
0.00252679,0.003034158,0.011596193,0.011383879
0.002535969,0.003045181,0.011606124,0.011396766
0.002545165,0.003056223,0.011616061,0.011409658
0.002554377,0.003067284,0.011626002,0.011422555
0.002563604,0.003078365,0.011635948,0.011435457
0.002572848,0.003089464,0.011645899,0.011448364
0.002582108,0.003100583,0.011655855,0.011461276
0.002591384,0.003111722,0.011665816,0.011474193
0.002600676,0.00312288,0.011675782,0.011487114
0.002609984,0.003134057,0.011685753,0.011500041
0.002619309,0.003145253,0.011695728,0.011512972
0.002628649,0.003156469,0.011705709,0.011525908
0.002638005,0.003167704,0.011715694,0.01153885
0.002647378,0.003178958,0.011725685,0.011551796
0.002656766,0.003190231,0.01173568,0.011564747
0.00266617,0.003201523,0.01174568,0.011577702
0.00267559,0.003212835,0.011755685,0.011590663
0.002685027,0.003224165,0.011765695,0.011603629
0.002694478,0.003235515,0.01177571,0.011616599
0.002703946,0.003246884,0.01178573,0.011629574
0.00271343,0.003258271,0.011795755,0.011642554
0.002722929,0.003269678,0.011805785,0.01165554
0.002732444,0.003281103,0.01181582,0.011668529
0.002741974,0.003292547,0.011825859,0.011681524
0.00275152,0.003304009,0.011835904,0.011694524
0.002761082,0.00331549,0.011845953,0.011707528
0.002770658,0.00332699,0.011856008,0.011720538
0.002780251,0.003338508,0.011866067,0.011733552
0.002789858,0.003350045,0.011876132,0.011746571
0.002799481,0.0033616,0.011886201,0.011759595
0.002809119,0.003373173,0.011896275,0.011772623
0.002818772,0.003384764,0.011906354,0.011785657
0.00282844,0.003396373,0.011916438,0.011798695
0.002838123,0.003408,0.011926528,0.011811738
0.002847821,0.003419645,0.011936622,0.011824786
0.002857533,0.003431307,0.011946721,0.011837839
0.002867261,0.003442988,0.011956825,0.011850897
0.002877003,0.003454686,0.011966934,0.011863959
0.00288676,0.003466401,0.011977047,0.011877026
0.002896531,0.003478135,0.011987166,0.011890098
0.002906317,0.003489886,0.01199729,0.011903175
0.002916118,0.003501655,0.012007419,0.011916257
0.002925934,0.003513441,0.012017553,0.011929344
0.002935765,0.003525245,0.012027691,0.011942435
0.00294561,0.003537068,0.012037835,0.011955531
0.002955471,0.003548908,0.012047984,0.011968632
0.002965346,0.003560766,0.012058137,0.011981738
0.002975236,0.003572642,0.012068296,0.011994848
0.002985142,0.003584536,0.01207846,0.012007963
0.002995062,0.003596448,0.012088628,0.012021083
0.003004998,0.003608379,0.012098802,0.012034208
0.003014949,0.003620327,0.01210898,0.012047338
0.003024915,0.003632294,0.012119164,0.012060472
0.003034896,0.00364428,0.012129353,0.012073612
0.003044893,0.003656283,0.012139546,0.012086755
0.003054905,0.003668305,0.012149745,0.012099904
0.003064932,0.003680346,0.012159948,0.012113058
0.003074975,0.003692405,0.012170157,0.012126216
0.003085033,0.003704483,0.01218037,0.012139379
0.003095107,0.003716579,0.012190589,0.012152547
0.003105196,0.003728694,0.012200812,0.012165719
0.003115301,0.003740827,0.012211041,0.012178897
0.003125421,0.003752979,0.012221274,0.012192079
0.003135557,0.00376515,0.012231513,0.012205265
0.003145708,0.00377734,0.012241756,0.012218457
0.003155875,0.003789548,0.012252005,0.012231653
0.003166057,0.003801775,0.012262259,0.012244854
0.003176255,0.00381402,0.012272517,0.01225806
0.003186469,0.003826285,0.012282781,0.012271271
0.003196698,0.003838568,0.012293049,0.012284486
0.003206943,0.003850869,0.012303323,0.012297706
0.003217203,0.003863189,0.012313602,0.01231093
0.003227479,0.003875528,0.012323885,0.01232416
0.00323777,0.003887886,0.012334174,0.012337394
0.003248077,0.003900262,0.012344468,0.012350633
0.003258399,0.003912656,0.012354767,0.012363877
0.003268736,0.003925069,0.01236507,0.012377125
0.003279089,0.003937501,0.012375379,0.012390378
0.003289458,0.00394995,0.012385693,0.012403636
0.003299841,0.003962419,0.012396012,0.012416898
0.00331024,0.003974905,0.012406336,0.012430165
0.003320654,0.00398741,0.012416665,0.012443437
0.003331083,0.003999933,0.012426999,0.012456714
0.003341527,0.004012474,0.012437338,0.012469995
0.003351986,0.004025033,0.012447682,0.012483281
0.00336246,0.00403761,0.012458031,0.012496571
0.003372949,0.004050205,0.012468385,0.012509867
0.003383453,0.004062817,0.012478745,0.012523167
0.003393971,0.004075448,0.012489109,0.012536471
0.003404505,0.004088096,0.012499478,0.012549781
0.003415053,0.004100762,0.012509853,0.012563095
0.003425615,0.004113445,0.012520232,0.012576414
0.003436192,0.004126145,0.012530616,0.012589737
0.003446784,0.004138863,0.012541006,0.012603065
0.003457389,0.004151598,0.012551401,0.012616398
0.003468009,0.004164351,0.0125618,0.012629735
0.003478644,0.00417712,0.012572205,0.012643077
0.003489292,0.004189906,0.012582615,0.012656424
0.003499955,0.00420271,0.01259303,0.012669776
0.003510632,0.00421553,0.01260345,0.012683132
0.003521323,0.004228368,0.012613875,0.012696492
0.003532028,0.004241222,0.012624305,0.012709858
0.003542748,0.004254094,0.01263474,0.012723228
0.003553482,0.004266983,0.01264518,0.012736603
0.00356423,0.004279889,0.012655626,0.012749982
0.003574992,0.004292813,0.012666076,0.012763366
0.00358577,0.004305754,0.012676532,0.012776754
0.003596561,0.004318712,0.012686992,0.012790148
0.003607367,0.004331688,0.012697458,0.012803546
0.003618188,0.004344681,0.012707929,0.012816948
0.003629023,0.004357691,0.012718405,0.012830355
0.003639873,0.00437072,0.012728885,0.012843767
0.003650738,0.004383766,0.012739372,0.012857184
0.003661617,0.004396829,0.012749863,0.012870605
0.003672511,0.004409911,0.012760359,0.01288403
0.00368342,0.00442301,0.01277086,0.012897461
0.003694344,0.004436127,0.012781367,0.012910896
0.003705283,0.004449262,0.012791878,0.012924335
0.003716237,0.004462415,0.012802395,0.012937779
0.003727205,0.004475586,0.012812917,0.012951228
0.003738189,0.004488775,0.012823443,0.012964682
0.003749188,0.004501982,0.012833975,0.01297814
0.003760202,0.004515207,0.012844512,0.012991602
0.00377123,0.00452845,0.012855055,0.013005069
0.003782274,0.004541711,0.012865602,0.013018541
0.003793333,0.00455499,0.012876154,0.013032018
0.003804407,0.004568287,0.012886712,0.013045499
0.003815496,0.004581603,0.012897274,0.013058984
0.0038266,0.004594936,0.012907842,0.013072474
0.003837719,0.004608287,0.012918415,0.013085969
0.003848853,0.004621657,0.012928993,0.013099469
0.003860002,0.004635044,0.012939576,0.013112972
0.003871166,0.00464845,0.012950165,0.013126481
0.003882345,0.004661873,0.012960758,0.013139994
0.003893539,0.004675315,0.012971356,0.013153512
0.003904748,0.004688774,0.01298196,0.013167034
0.003915972,0.004702251,0.012992569,0.013180561
0.00392721,0.004715746,0.013003183,0.013194092
0.003938464,0.004729259,0.013013802,0.013207628
0.003949732,0.004742789,0.013024426,0.013221169
0.003961015,0.004756338,0.013035055,0.013234714
0.003972312,0.004769903,0.01304569,0.013248264
0.003983624,0.004783487,0.01305633,0.013261818
0.003994951,0.004797088,0.013066974,0.013275377
0.004006293,0.004810706,0.013077624,0.01328894
0.004017648,0.004824342,0.013088279,0.013302508
0.004029018,0.004837994,0.01309894,0.01331608
0.004040403,0.004851665,0.013109605,0.013329657
0.004051802,0.004865352,0.013120276,0.013343239
0.004063215,0.004879056,0.013130951,0.013356825
0.004074642,0.004892777,0.013141632,0.013370416
0.004086083,0.004906516,0.013152318,0.013384011
0.004097538,0.00492027,0.013163009,0.013397611
0.004109007,0.004934042,0.013173706,0.013411215
0.00412049,0.00494783,0.013184407,0.013424824
0.004131986,0.004961635,0.013195114,0.013438437
0.004143496,0.004975456,0.013205826,0.013452055
0.00415502,0.004989294,0.013216543,0.013465677
0.004166558,0.005003148,0.013227265,0.013479304
0.004178109,0.005017018,0.013237992,0.013492936
0.004189674,0.005030905,0.013248725,0.013506572
0.004201253,0.005044809,0.013259463,0.013520212
0.004212846,0.005058729,0.013270205,0.013533857
0.004224452,0.005072666,0.013280954,0.013547507
0.004236072,0.005086619,0.013291707,0.013561161
0.004247707,0.005100589,0.013302465,0.013574819
0.004259355,0.005114575,0.013313229,0.013588483
0.004271017,0.005128579,0.013323998,0.01360215
0.004282693,0.005142599,0.013334772,0.013615822
0.004294383,0.005156636,0.013345551,0.013629499
0.004306087,0.00517069,0.013356335,0.01364318
0.004317805,0.005184761,0.013367125,0.013656865
0.004329538,0.005198849,0.01337792,0.013670556
0.004341284,0.005212954,0.01338872,0.01368425
0.004353046,0.005227077,0.013399525,0.013697949
0.004364821,0.005241216,0.013410335,0.013711653
0.004376611,0.005255373,0.013421151,0.013725361
0.004388415,0.005269547,0.013431972,0.013739073
0.004400234,0.005283739,0.013442798,0.01375279
0.004412067,0.005297947,0.013453629,0.013766512
0.004423914,0.005312173,0.013464465,0.013780238
0.004435776,0.005326417,0.013475307,0.013793968
0.004447653,0.005340678,0.013486154,0.013807703
0.004459544,0.005354957,0.013497006,0.013821443
0.004471449,0.005369252,0.013507863,0.013835187
0.00448337,0.005383566,0.013518726,0.013848935
0.004495304,0.005397897,0.013529593,0.013862688
0.004507254,0.005412245,0.013540466,0.013876445
0.004519217,0.005426611,0.013551345,0.013890207
0.004531196,0.005440994,0.013562228,0.013903973
0.004543189,0.005455395,0.013573117,0.013917744
0.004555196,0.005469813,0.01358401,0.013931519
0.004567218,0.005484248,0.01359491,0.013945299
0.004579254,0.005498701,0.013605814,0.013959083
0.004591305,0.005513171,0.013616723,0.013972871
0.00460337,0.005527659,0.013627638,0.013986664
0.00461545,0.005542164,0.013638558,0.014000462
0.004627544,0.005556686,0.013649483,0.014014264
0.004639652,0.005571225,0.013660414,0.01402807
0.004651774,0.005585781,0.01367135,0.014041881
0.004663911,0.005600354,0.013682291,0.014055696
0.004676062,0.005614945,0.013693237,0.014069516
0.004688227,0.005629552,0.013704188,0.01408334
0.004700406,0.005644176,0.013715145,0.014097168
0.004712599,0.005658818,0.013726107,0.014111001
0.004724806,0.005673475,0.013737074,0.014124839
0.004737027,0.00568815,0.013748047,0.014138681
0.004749262,0.005702841,0.013759025,0.014152527
0.00476151,0.005717549,0.013770008,0.014166378
0.004773772,0.005732273,0.013780996,0.014180233
0.004786048,0.005747013,0.013791989,0.014194092
0.004798338,0.00576177,0.013802988,0.014207956
0.00481064,0.005776543,0.013813992,0.014221825
0.004822957,0.005791332,0.013825002,0.014235698
0.004835286,0.005806137,0.013836016,0.014249575
0.004847629,0.005820958,0.013847036,0.014263456
0.004859985,0.005835794,0.013858061,0.014277343
0.004872354,0.005850647,0.013869091,0.014291233
0.004884737,0.005865516,0.013880127,0.014305128
0.004897133,0.0058804,0.013891168,0.014319027
0.004909541,0.0058953,0.013902214,0.014332931
0.004921964,0.005910216,0.013913266,0.014346839
0.004934399,0.005925148,0.013924323,0.014360752
0.004946848,0.005940096,0.013935385,0.014374668
0.00495931,0.00595506,0.013946452,0.01438859
0.004971785,0.00597004,0.013957525,0.014402515
0.004984274,0.005985037,0.013968603,0.014416446
0.004996776,0.006000049,0.013979686,0.01443038
0.005009292,0.006015078,0.013990774,0.014444319
0.005021822,0.006030122,0.014001868,0.014458262
0.005034365,0.006045184,0.014012967,0.01447221
0.005046921,0.006060261,0.014024071,0.014486162
0.005059492,0.006075356,0.014035181,0.014500118
0.005072076,0.006090466,0.014046296,0.014514079
0.005084674,0.006105593,0.014057416,0.014528044
0.005097286,0.006120737,0.014068542,0.014542014
0.005109911,0.006135898,0.014079673,0.014555988
0.005122551,0.006151075,0.014090809,0.014569966
0.005135204,0.006166269,0.014101951,0.014583949
0.005147872,0.00618148,0.014113097,0.014597936
0.005160553,0.006196707,0.014124249,0.014611928
0.005173249,0.006211951,0.014135407,0.014625923
0.005185958,0.006227212,0.01414657,0.014639924
0.005198681,0.00624249,0.014157738,0.014653928
0.005211419,0.006257785,0.014168911,0.014667937
0.005224171,0.006273097,0.01418009,0.01468195
0.005236936,0.006288426,0.014191274,0.014695968
0.005249716,0.006303771,0.014202463,0.01470999
0.00526251,0.006319133,0.014213658,0.014724017
0.005275318,0.006334513,0.014224858,0.014738047
0.005288139,0.006349909,0.014236063,0.014752082
0.005300975,0.006365322,0.014247274,0.014766122
0.005313825,0.006380751,0.01425849,0.014780166
0.005326689,0.006396198,0.014269711,0.014794214
0.005339567,0.006411661,0.014280938,0.014808266
0.005352458,0.006427141,0.01429217,0.014822323
0.005365364,0.006442638,0.014303407,0.014836384
0.005378284,0.006458151,0.01431465,0.01485045
0.005391217,0.006473681,0.014325898,0.01486452
0.005404164,0.006489227,0.014337151,0.014878594
0.005417125,0.00650479,0.01434841,0.014892672
0.005430099,0.006520369,0.014359674,0.014906755
0.005443087,0.006535965,0.014370943,0.014920842
0.005456089,0.006551577,0.014382218,0.014934934
0.005469104,0.006567205,0.014393498,0.01494903
0.005482133,0.00658285,0.014404783,0.01496313
0.005495175,0.00659851,0.014416074,0.014977235
0.00550823,0.006614187,0.01442737,0.014991344
0.005521299,0.006629879,0.014438672,0.015005457
0.005534381,0.006645588,0.014449978,0.015019574
0.005547476,0.006661312,0.014461291,0.015033696
0.005560584,0.006677051,0.014472608,0.015047822
0.005573705,0.006692807,0.014483931,0.015061953
0.005586839,0.006708578,0.014495259,0.015076088
0.005599986,0.006724364,0.014506593,0.015090227
0.005613145,0.006740166,0.014517932,0.01510437
0.005626318,0.006755983,0.014529276,0.015118518
0.005639503,0.006771815,0.014540626,0.01513267
0.005652701,0.006787662,0.014551981,0.015146826
0.005665911,0.006803525,0.014563342,0.015160987
0.005679134,0.006819403,0.014574708,0.015175152
0.00569237,0.006835296,0.014586079,0.015189321
0.005705619,0.006851205,0.014597456,0.015203495
0.005718881,0.006867129,0.014608838,0.015217673
0.005732155,0.006883069,0.014620225,0.015231855
0.005745442,0.006899024,0.014631618,0.015246041
0.005758743,0.006914994,0.014643016,0.015260232
0.005772056,0.00693098,0.01465442,0.015274427
0.005785382,0.006946982,0.014665829,0.015288627
0.005798722,0.006963,0.014677243,0.01530283
0.005812074,0.006979033,0.014688663,0.015317038
0.00582544,0.006995082,0.014700088,0.015331251
0.005838819,0.007011147,0.014711518,0.015345467
0.005852211,0.007027228,0.014722954,0.015359688
0.005865616,0.007043325,0.014734396,0.015373913
0.005879035,0.007059438,0.014745842,0.015388143
0.005892468,0.007075567,0.014757294,0.015402376
0.005905913,0.007091712,0.014768752,0.015416614
0.005919372,0.007107873,0.014780215,0.015430856
0.005932845,0.007124051,0.014791683,0.015445103
0.005946331,0.007140244,0.014803157,0.015459354
0.005959831,0.007156454,0.014814636,0.015473609
0.005973344,0.00717268,0.014826121,0.015487868
0.005986871,0.007188923,0.014837611,0.015502132
0.006000411,0.007205182,0.014849106,0.0155164
0.006013965,0.007221457,0.014860607,0.015530672
0.006027532,0.007237748,0.014872113,0.015544948
0.006041113,0.007254056,0.014883625,0.015559229
0.006054708,0.00727038,0.014895142,0.015573514
0.006068316,0.00728672,0.014906664,0.015587803
0.006081938,0.007303076,0.014918192,0.015602097
0.006095573,0.007319449,0.014929725,0.015616395
0.006109222,0.007335838,0.014941264,0.015630697
0.006122884,0.007352243,0.014952808,0.015645003
0.00613656,0.007368665,0.014964358,0.015659314
0.006150249,0.007385102,0.014975913,0.015673629
0.006163952,0.007401556,0.014987474,0.015687948
0.006177668,0.007418026,0.01499904,0.015702271
0.006191397,0.007434511,0.015010611,0.015716599
0.00620514,0.007451013,0.015022188,0.01573093
0.006218895,0.007467531,0.01503377,0.015745266
0.006232664,0.007484064,0.015045358,0.015759607
0.006246447,0.007500613,0.015056951,0.015773951
0.006260242,0.007517178,0.015068549,0.0157883
0.00627405,0.007533759,0.015080153,0.015802653
0.006287872,0.007550355,0.015091763,0.015817011
0.006301706,0.007566967,0.015103378,0.015831372
0.006315553,0.007583594,0.015114998,0.015845738
0.006329413,0.007600237,0.015126624,0.015860108
0.006343286,0.007616895,0.015138255,0.015874482
0.006357171,0.007633568,0.015149892,0.015888861
0.006371069,0.007650256,0.015161534,0.015903244
0.00638498,0.007666959,0.015173182,0.015917631
0.006398903,0.007683678,0.015184835,0.015932022
0.006412838,0.007700411,0.015196493,0.015946417
0.006426786,0.007717158,0.015208157,0.015960817
0.006440745,0.007733921,0.015219827,0.015975221
0.006454717,0.007750698,0.015231502,0.015989629
0.006468702,0.00776749,0.015243182,0.016004041
0.006482698,0.007784297,0.015254868,0.016018458
