nut1 50,nut1 100
0.005779563,0.006105031
0.005788951,0.00611447
0.005798349,0.006123913
0.005807756,0.006133362
0.005817173,0.006142817
0.005826599,0.006152277
0.005836034,0.006161742
0.005845479,0.006171212
0.005854934,0.006180688
0.005864398,0.006190169
0.005873871,0.006199656
0.005883354,0.006209147
0.005892847,0.006218644
0.005902349,0.006228147
0.00591186,0.006237654
0.005921381,0.006247167
0.005930911,0.006256686
0.005940451,0.006266209
0.00595,0.006275738
0.005959558,0.006285272
0.005969126,0.006294812
0.005978703,0.006304356
0.00598829,0.006313906
0.005997887,0.006323461
0.006007492,0.006333022
0.006017107,0.006342588
0.006026732,0.006352158
0.006036366,0.006361735
0.006046009,0.006371316
0.006055662,0.006380903
0.006065324,0.006390494
0.006074996,0.006400091
0.006084677,0.006409694
0.006094367,0.006419301
0.006104067,0.006428914
0.006113776,0.006438531
0.006123495,0.006448154
0.006133223,0.006457783
0.00614296,0.006467416
0.006152707,0.006477054
0.006162463,0.006486698
0.006172229,0.006496347
0.006182004,0.006506001
0.006191788,0.00651566
0.006201582,0.006525324
0.006211385,0.006534994
0.006221197,0.006544668
0.006231019,0.006554348
0.00624085,0.006564033
0.006250691,0.006573723
0.006260541,0.006583418
0.0062704,0.006593118
0.006280269,0.006602823
0.006290147,0.006612533
0.006300034,0.006622248
0.006309931,0.006631969
0.006319837,0.006641694
0.006329753,0.006651425
0.006339677,0.006661161
0.006349612,0.006670902
0.006359555,0.006680647
0.006369508,0.006690398
0.00637947,0.006700154
0.006389441,0.006709915
0.006399422,0.006719681
0.006409412,0.006729452
0.006419412,0.006739228
0.006429421,0.006749009
0.006439439,0.006758795
0.006449466,0.006768586
0.006459503,0.006778382
0.006469549,0.006788183
0.006479604,0.006797989
0.006489669,0.006807801
0.006499743,0.006817617
0.006509826,0.006827438
0.006519919,0.006837264
0.006530021,0.006847095
0.006540132,0.006856931
0.006550253,0.006866771
0.006560382,0.006876617
0.006570522,0.006886468
0.00658067,0.006896324
0.006590828,0.006906185
0.006600994,0.00691605
0.006611171,0.006925921
0.006621356,0.006935796
0.006631551,0.006945677
0.006641755,0.006955562
0.006651968,0.006965452
0.006662191,0.006975347
0.006672423,0.006985247
0.006682664,0.006995152
0.006692914,0.007005062
0.006703174,0.007014977
0.006713443,0.007024896
0.006723721,0.007034821
0.006734008,0.00704475
0.006744305,0.007054684
0.006754611,0.007064623
0.006764926,0.007074567
0.00677525,0.007084516
0.006785584,0.00709447
0.006795927,0.007104428
0.006806279,0.007114391
0.00681664,0.007124359
0.006827011,0.007134332
0.00683739,0.00714431
0.006847779,0.007154293
0.006858178,0.00716428
0.006868585,0.007174272
0.006879002,0.007184269
0.006889427,0.007194271
0.006899862,0.007204277
0.006910307,0.007214289
0.00692076,0.007224305
0.006931223,0.007234326
0.006941695,0.007244352
0.006952176,0.007254382
0.006962666,0.007264417
0.006973166,0.007274457
0.006983674,0.007284502
0.006994192,0.007294552
0.007004719,0.007304606
0.007015255,0.007314665
0.007025801,0.007324728
0.007036355,0.007334797
